date,pr,eto,soil_moisture_am
2020-04-01,0.0,3.9104817561019938,0.07754462951048313
2020-04-02,0.0027829112513393004,4.048233528729986,
2020-04-03,0.0,3.5814097942239957,
2020-04-04,0.0,3.5339878411182277,0.07260278359088565
2020-04-05,0.0,4.193339190700172,
2020-04-06,0.0,4.451088833572433,0.0718902861977717
2020-04-07,0.0,4.542265775294326,0.07320550210882656
2020-04-08,0.0,3.86356652748678,
2020-04-09,0.0,4.1685717389917425,0.07614970769874786
2020-04-10,0.0,3.9872728229516348,
2020-04-11,0.0,4.40375319991837,
2020-04-12,0.0,3.535301539385773,0.0735225198717109
2020-04-13,0.0,2.7490590106594213,
2020-04-14,0.0,2.8876486349655135,0.07288181396512765
2020-04-15,0.0,3.337278983248275,0.06458537009873357
2020-04-16,0.003198730977164805,4.013347756346382,
2020-04-17,0.0,4.115356044922621,0.06888336211517303
2020-04-18,0.0,3.6476714087158264,
2020-04-19,0.2444049174273909,3.687828802793661,
2020-04-20,0.5088939186451117,3.4438166015728156,0.07212532189544035
2020-04-21,1.0856141807762856,3.3605710425394806,
2020-04-22,0.009138791271640466,3.9538809561813144,0.11526061708220842
2020-04-23,0.0022870079963446498,4.196691914244513,0.094688267967394
2020-04-24,0.0,4.533020668209557,
2020-04-25,0.0,4.634340539199178,0.08313681117592239
2020-04-26,0.0,5.19686133303572,
2020-04-27,0.0,5.413136817901816,
2020-04-28,0.0,5.723133390039244,0.08372378898424793
2020-04-29,0.0,5.083468866856445,
2020-04-30,0.0,5.961230206164974,0.08751444387964104
2020-05-01,0.0,6.150086245680445,0.09389680398401246
2020-05-02,0.0,6.210324643346038,
2020-05-03,0.0,6.257892896748216,0.08823142141293762
2020-05-04,0.0,6.089319631116766,
2020-05-05,0.0,5.395884933470505,
2020-05-06,0.0,5.635466343739819,0.09136852459416463
2020-05-07,0.0,6.919141543313226,
2020-05-08,0.0,5.317476758702525,0.09474068241827163
2020-05-09,0.0,5.016740569446794,0.09039233630285111
2020-05-10,0.06466457246632523,5.388575728232029,
2020-05-11,1.5515631727338648,4.316176864140752,0.08833994659653305
2020-05-12,0.0,5.707128998768101,
2020-05-13,0.0,6.206228044875659,
2020-05-14,0.0,5.382929832960447,0.10159627611224549
2020-05-15,0.0,5.338147597165171,
2020-05-16,0.0,5.207273761717776,0.1001430171494423
2020-05-17,0.0,5.866880741429579,0.09970202374329351
2020-05-18,0.0,7.086374962064758,
2020-05-19,0.0,6.697907053960901,0.09781343870607107
2020-05-20,0.0,6.073338262182812,
2020-05-21,0.0,5.427043722567831,
2020-05-22,0.0,6.329115050767109,0.09334954642586014
2020-05-23,0.0,6.338366278951111,
2020-05-24,0.0,5.445101031194896,0.09911960504431822
2020-05-25,0.0,4.622545045852542,0.09595452374234999
2020-05-26,0.0,5.818570195479288,
2020-05-27,0.47324277641458096,5.839153298930408,0.0924077201454497
2020-05-28,0.32402821665213566,5.396879825281845,
2020-05-29,0.2923781734341093,5.69013123364514,
2020-05-30,1.1144982406493518,5.402200816967625,0.116597102974146
2020-05-31,4.640225166990423,5.626078040485405,
2020-06-01,1.2271453182725969,4.781796272644191,0.20100887195134146
2020-06-02,0.08170701810655344,5.379560187498464,0.17423748355432797
2020-06-03,0.0002525719251583047,5.399655091860213,
2020-06-04,0.0,6.6854417056317095,0.139090289138884
2020-06-05,1.4124129809563561,6.8135356878401545,
2020-06-06,3.547032271487241,6.654261430339568,
2020-06-07,0.0,8.012400655365179,0.18459760918198953
2020-06-08,0.0356757847070951,6.9927446767141594,
2020-06-09,0.0,5.124223773818589,0.11683054099502341
2020-06-10,0.0,5.736545880723702,0.10797505502181579
2020-06-11,0.0,5.916891445200332,
2020-06-12,0.00024025134940997204,6.323726310605431,0.1047776974216705
2020-06-13,0.18557722114913747,6.747628318134741,
2020-06-14,0.14450963943469683,7.369649792146397,
2020-06-15,0.0,7.118431568527621,0.10199827080269966
2020-06-16,0.0,7.403030851107166,
2020-06-17,0.0,7.523661650946287,0.10453335333564824
2020-06-18,0.0,6.4259963966463145,0.09692798808757724
2020-06-19,0.001700240309721792,5.985150604615813,
2020-06-20,0.0,6.446248424036301,0.10295370167254049
2020-06-21,0.0,6.72505545071252,
2020-06-22,0.03423889629280751,6.628334271124238,
2020-06-23,0.006867184284022266,6.05635585293182,0.0963178849305462
2020-06-24,0.009457586725237098,5.4511427255711675,
2020-06-25,0.08506437468701687,6.265993650464952,0.096019864762082
2020-06-26,0.0,6.143778112542272,0.10273767836005925
2020-06-27,0.0,6.655434890925198,
2020-06-28,0.00018480872572558882,7.121185230267346,0.10138841435521602
2020-06-29,0.0,7.366106100710428,
2020-06-30,0.0,6.5843790273514236,
2020-07-01,0.0,6.199946105851046,0.09281667819130644
2020-07-02,0.0,6.0789333894396265,
2020-07-03,0.24413848644378247,5.359023302472218,0.09396162002531519
2020-07-04,0.4807521731739071,5.081183397754504,0.10087001758902348
2020-07-05,1.2022515929721787,5.475582143071176,
2020-07-06,0.0,5.202809112111498,0.1325254584164913
2020-07-07,0.12095731028516242,6.859884165530795,
2020-07-08,0.0,7.0260857393096385,
2020-07-09,0.0,6.7272838980449645,0.09591463038789977
2020-07-10,0.0,6.849460980180288,
2020-07-11,0.0,6.214153286152475,0.09965247143194675
2020-07-12,0.0,5.903141745928803,0.0908371784393774
2020-07-13,2.814464355768267,5.892940324283838,
2020-07-14,1.0326202761760293,5.627631968009025,0.1263670313813979
2020-07-15,0.9191708233936549,5.313099809798297,
2020-07-16,3.1133847822646503,4.872803821586043,
2020-07-17,2.4330499734549837,4.828342011078722,0.15723755567492995
2020-07-18,2.769001416869813,5.032560223874504,
2020-07-19,0.24493315867698254,5.037948907049541,0.17050447269033997
2020-07-20,0.0,5.427419468515395,0.13185534704914223
2020-07-21,0.006486786475377213,5.370981961016892,
2020-07-22,2.95373468036676,5.219863847216609,0.10292319879224969
2020-07-23,0.8877764409596727,4.894936288900474,
2020-07-24,5.685135196063885,4.979182833628861,
2020-07-25,7.576121159735511,4.378865557457742,0.19748265603322582
2020-07-26,9.736304126509616,4.073678548136428,
2020-07-27,8.987794973974653,3.68297449862282,0.24338244665559822
2020-07-28,0.016093759970146372,4.555681352862689,0.23963984610328223
2020-07-29,0.5020467566125113,6.083536626964666,
2020-07-30,0.0,6.733190064273669,0.17528050677937015
2020-07-31,0.035363150287899416,5.618708793097529,
2020-08-01,0.27742715446127103,4.922674497262332,
2020-08-02,0.6328451283822724,5.112011047459157,0.1267240446007884
2020-08-03,0.4575371183333361,5.49863396975761,
2020-08-04,0.052624284825920284,5.756896447057329,0.13344703598739346
2020-08-05,0.0,5.4823415567112175,0.11616935305028396
2020-08-06,0.0,5.913021316209898,
2020-08-07,0.0,6.104629434264683,0.10216336562630138
2020-08-08,0.0,4.835304626583985,
2020-08-09,0.0003911784728948271,5.570755563821853,
2020-08-10,0.0,5.4500092332981325,0.10145350436040951
2020-08-11,0.0,6.492322741158159,
2020-08-12,0.0,6.3127209895978815,0.09693129740938612
2020-08-13,0.0,5.565762621325516,0.09722115158122373
2020-08-14,0.08346885949766131,5.344843889761785,
2020-08-15,0.022423459017870864,4.861088519365736,0.10094245375698996
2020-08-16,0.026259780063677175,5.227108400967939,
2020-08-17,0.0,4.7952381387946845,
2020-08-18,0.18585751377340307,5.561575184509948,0.09952275945736683
2020-08-19,0.028386620450451643,5.880445706119514,
2020-08-20,0.32765662544008506,5.389729206365088,0.09769956094560449
2020-08-21,0.0,5.873430686642368,0.10294971558435621
2020-08-22,0.012913509269342443,5.028101689815667,
2020-08-23,0.0,4.494894658646036,0.10026052053279977
2020-08-24,0.18484876408364292,4.804478530382071,
2020-08-25,0.6407210652200739,4.784845608994588,
2020-08-26,3.986114692993758,4.784440742640253,0.12182183437811749
2020-08-27,0.11537608667874902,4.421060499213492,
2020-08-28,3.683538138620412,4.0400434451836675,0.1236045161520444
