date,pr,eto,soil_moisture_am
2020-06-18,1.1767800018450132,7.736174562869438,
2020-06-19,3.609890347506843,5.462715751408368,0.14932762086391452
2020-06-20,0.0,7.026537296122634,0.19995505492887003
2020-06-21,0.13380423894683605,7.752931711987603,
2020-06-22,5.154417865218731,6.732819157586444,0.08289856786884961
2020-06-23,2.1511516724993873,6.781529703760232,0.15533934616289172
2020-06-24,0.0,8.943289269579878,
2020-06-25,0.4072419854797811,10.771539661039794,0.10434389823824958
2020-06-26,0.0682013760508436,8.248421991776494,
2020-06-27,1.3381866912449718,8.427079062239432,0.0724085606634617
2020-06-28,0.0,9.499337604259908,0.09037346052376971
2020-06-29,0.0,10.978583599426631,
2020-06-30,0.0,9.585664215590269,0.05787772172106652
2020-07-01,0.0,7.937397081383231,0.05337720728518844
2020-07-02,1.9758486713915229,8.857849355972142,
2020-07-03,7.198751223859615,8.149721948214449,0.10086871792078392
2020-07-04,29.08754148879953,7.400545722121387,
2020-07-05,1.1748727595202852,5.663018711967153,0.2969416379928589
2020-07-06,0.0,7.267847220453217,0.22297107664937338
2020-07-07,0.7820399748904677,9.007357431124824,
2020-07-08,0.0,10.352177475274214,0.14578378963962393
2020-07-09,0.0,8.121270775601086,0.10801809334250802
2020-07-10,0.0,7.512623968489168,
2020-07-11,0.00269820030638501,8.44986877109154,0.07416369225821047
2020-07-12,1.7940671117605427,7.734132192962862,
2020-07-13,2.0781284163775537,8.477694269429787,
2020-07-14,17.01429519105279,7.3257804946463105,0.11722373814360225
2020-07-15,2.807745681281756,5.43005932970496,
2020-07-16,2.3305118331688885,7.536520772330803,0.2599409904237735
2020-07-17,0.16048323498520164,9.020625472938196,0.23104752148826008
2020-07-18,0.9695524466577068,9.592050988424347,
2020-07-19,3.57211821162458,6.690930811829329,0.13338199179548993
2020-07-20,9.395789374641986,7.7639658458711125,
2020-07-21,0.0,6.343698495382202,0.2862960199515025
2020-07-22,0.0,8.502873981115957,0.1634976367796823
2020-07-23,0.5345125666774704,8.721436024888051,
2020-07-24,0.0,9.212959735389395,0.10684175269508282
2020-07-25,0.05893541177989516,8.3961646053597,0.07392537286963372
2020-07-26,9.937738087407267,6.830806905709534,
2020-07-27,8.084136091535079,3.642625516756578,0.18453436310578133
2020-07-28,2.0573180745250186,5.2063656622856005,
2020-07-29,0.3969555103073304,5.831330347939324,0.24529713392257688
2020-07-30,0.0,6.2479589649572524,0.14838299510817857
2020-07-31,0.0,6.121695823150043,
2020-08-01,0.037727582516212506,6.077779483930271,0.08532454315663868
2020-08-02,0.0,6.042390708527041,0.09975497275076223
2020-08-03,0.5656737092980321,6.271512155424256,
2020-08-04,7.610847904372047,7.535369125203888,0.0782926827477592
2020-08-05,0.0,6.31782362136969,
2020-08-06,2.3086914008111807,6.817026108082708,0.1316805735230446
2020-08-07,1.1767721310839603,7.468150207482102,0.12833113291412887
2020-08-08,0.0,8.060011030200444,
2020-08-09,0.7386326604613703,8.360543659197596,0.09930049032254348
2020-08-10,0.0,6.87274777390748,0.08624653817231517
2020-08-11,1.4035875505913724,7.545777570701572,
2020-08-12,0.0,7.546630219213796,0.09323647051691553
2020-08-13,0.0,7.446826973543867,
2020-08-14,3.6089813224590137,7.320403709423631,0.06550891321365522
2020-08-15,0.0,6.380116965464365,0.10185000473918099
2020-08-16,1.2975090536697385,6.727347935939226,
2020-08-17,0.0,6.669358291057545,0.13406256224085006
2020-08-18,0.0038433286185823516,7.994530188473769,0.0641336989828159
2020-08-19,2.5278595270404964,8.11708641530109,
2020-08-20,0.667537648044517,7.046628907467525,0.1278414842931876
2020-08-21,0.0,6.21893329498769,
2020-08-22,0.0,7.100801344451752,0.09044296278348453
2020-08-23,0.0,8.409297463025606,0.07394736879454639
2020-08-24,0.0,9.311276868480634,
2020-08-25,0.0,8.982941139181563,0.061160530978456584
2020-08-26,0.0015976704327530626,8.877256211469419,0.055291864056844754
2020-08-27,0.0,8.004490001709891,
2020-08-28,20.957783728558066,8.305531428089061,0.06015827346444003
2020-08-29,4.525162644617468,3.372683527387198,
2020-08-30,0.0,5.652944741603604,0.23467040002979286
2020-08-31,0.01414423655702733,5.173717097024165,0.2081555531122382
2020-09-01,0.0,4.368491301713446,
2020-09-02,0.0,5.011400103037377,0.12213321731571095
2020-09-03,0.0,5.4550580245837175,0.12830514065114046
2020-09-04,0.0,6.619532754547704,
2020-09-05,0.0,7.706351367929026,0.07682605762449227
2020-09-06,0.0,7.755417495467145,
2020-09-07,0.0815874390678201,8.032134454593972,0.07300651811067672
2020-09-08,11.922523506941541,0.6733747904733146,0.09219467892419551
2020-09-09,7.466206283307638,1.020618868096815,
2020-09-10,1.7688742874911367,1.7838540530803983,0.2741640238556058
2020-09-11,0.0,3.909193838635299,0.2663378814208529
2020-09-12,0.0,5.364961517239315,
2020-09-13,0.0,4.4737512571838325,0.1602825414833264
2020-09-14,0.0,4.858615408439603,
2020-09-15,0.0,4.741342825569095,0.12536408874958552
2020-09-16,0.0,5.103746318536927,0.10973089469722917
2020-09-17,0.0,4.30833468924315,
2020-09-18,0.0,6.0353376028876635,0.08139458952871428
2020-09-19,0.0,7.645094213471207,0.07433677969354054
2020-09-20,0.007384962659266434,7.64599273692549,
2020-09-21,0.0,6.703539055475466,0.06457936824199956
2020-09-22,0.0,6.087376039797125,
2020-09-23,0.0,4.573846957548336,0.07121939696797788
2020-09-24,0.0,5.663808407316403,0.06701566248012558
2020-09-25,0.0,6.847463147988869,
2020-09-26,0.0,6.366940817719613,0.06657057213873331
2020-09-27,0.0,5.067010330274455,0.07317156794946811
2020-09-28,0.0,4.668020347513353,
2020-09-29,0.0,5.447368731459439,0.05408848724366831
