date,pr,eto,soil_moisture_am
2020-05-16,11.894754852120393,2.90298031417723,0.4643114410404935
2020-05-17,17.892125568640225,2.221650543892597,
2020-05-18,5.664217969730655,3.094381157473148,0.5410180583304157
2020-05-19,0.9782993153818674,4.072561968081286,0.5026984177679206
2020-05-20,1.293847972215461,4.077556468473054,
2020-05-21,2.2598887814512403,3.028677513509871,0.501061494036196
2020-05-22,0.0008749544642243647,4.1907172954912575,
2020-05-23,0.0,4.930691738090419,
2020-05-24,0.0,5.768975569390923,0.35871392375538175
2020-05-25,0.0,6.172425259041867,
2020-05-26,0.0,6.414309106166895,
2020-05-27,0.0,6.588229085422983,0.33325465524954384
2020-05-28,0.0,7.18392725656644,
2020-05-29,1.6102670291197636,6.285745535851222,0.3234801298706844
2020-05-30,31.662385891529492,1.6830751148619187,
2020-05-31,0.0,4.646632307035578,
2020-06-01,0.0,6.03662954391983,0.47702213831383755
2020-06-02,0.0,7.231452785440491,
2020-06-03,0.0,6.36669249331217,0.28197477874623317
2020-06-04,0.0,6.332040667925012,0.39334248886656076
2020-06-05,0.2895871324806244,4.182792537237579,
2020-06-06,19.52258004891886,2.97648557889127,0.3730496446096891
2020-06-07,7.4367982085673345,3.045957895642947,
2020-06-08,0.0,3.690056525526629,
2020-06-09,0.09791286888753375,4.977734298459207,0.37487973119121143
2020-06-10,0.05637076414776597,5.5315119907276245,
2020-06-11,1.627314981805162,3.371158411109095,0.30879859332552534
2020-06-12,6.055828483183803,2.451531167713518,0.4109628929620613
2020-06-13,0.24385253601849105,2.988780538835015,
2020-06-14,5.867790776536799,4.5897693624037545,
2020-06-15,12.22993989004691,2.8644504315480237,
2020-06-16,3.5221837656888235,3.3905395281562583,
2020-06-17,0.0,5.72255742336945,0.44374950569417154
2020-06-18,0.0,7.368902683605735,
2020-06-19,0.0,7.090853953422357,0.28643936477294457
2020-06-20,0.19443584079920406,5.229484158104632,0.3346872818304856
2020-06-21,0.002761575027708151,5.724261791002912,
2020-06-22,0.0,8.8350208110719,0.26937572659429326
2020-06-23,0.0,8.220488459795359,
2020-06-24,0.0,6.460608822648388,
2020-06-25,0.0,7.840671712970634,0.31333793737830384
2020-06-26,0.0,8.580700913615964,
2020-06-27,0.06442763369817002,5.43864383486297,0.2526371525929817
2020-06-28,1.7019960081630543,4.266774498890493,0.35147838392500524
2020-06-29,0.0,5.8668292014650145,
2020-06-30,0.0,5.385955184947998,0.2643285674022699
2020-07-01,0.0,5.952105343276641,
2020-07-02,0.0,6.537026069305957,
2020-07-03,0.0,5.988821576383052,0.2808288960627336
2020-07-04,0.0,5.580956061130627,
2020-07-05,0.0,5.8829702583491015,
2020-07-06,0.22158676998250426,4.509902492431755,0.2738314974628517
2020-07-07,0.0,5.33296116225006,
2020-07-08,0.0,6.54770328630899,0.2381238899899831
2020-07-09,0.0,6.098505263688398,
2020-07-10,0.0,6.005395542562684,
2020-07-11,0.0,5.710435614114778,0.2485193012604944
2020-07-12,0.0,6.153891744293788,
2020-07-13,0.0,6.882838162287631,0.22386499217391173
2020-07-14,0.0,7.943925466408838,0.213093852036451
2020-07-15,0.0,9.34856452717644,
2020-07-16,0.0,7.580418353092922,0.18593959009410096
2020-07-17,0.0,6.348455099480632,
2020-07-18,0.0,8.134255408284618,
2020-07-19,0.0,7.760914029929053,0.22296501948192984
2020-07-20,0.0,6.716979649220773,
2020-07-21,0.0,7.160996143808345,0.20855444348921362
2020-07-22,0.0,6.625761029844602,0.2258910620607693
2020-07-23,0.0,5.919763969410263,
2020-07-24,0.0,6.721076387929693,0.2524402385028559
2020-07-25,0.0,7.595128478162535,
2020-07-26,0.0,7.188438747383756,
2020-07-27,0.0,6.0672073851872925,0.2671257807422238
2020-07-28,0.0,7.25498998004331,
2020-07-29,0.0,6.574448580990471,0.2621404087532799
2020-07-30,0.0,6.3459396601331735,0.23291264399774353
2020-07-31,0.0,5.56297388695645,
2020-08-01,0.0,5.550970679080449,0.2304555600470492
2020-08-02,0.0,5.464031226522855,
2020-08-03,0.0,5.966264129597648,
2020-08-04,0.003791469402918189,5.7830887713486225,0.24968077227172078
2020-08-05,0.7451786384871962,5.334355612197499,
2020-08-06,1.3272694120963822,4.19203878313879,0.2400597017732683
2020-08-07,0.0,6.65207352344459,0.23479457874640366
2020-08-08,0.0,6.771559437912747,
2020-08-09,0.0,8.532227520346426,0.2175390532526544
2020-08-10,0.0,8.902201065998032,
2020-08-11,0.0,6.769955369533524,
2020-08-12,0.0,6.538962897009718,0.29538700254649386
2020-08-13,0.0,7.218483433947705,
2020-08-14,0.0,9.397179216092148,0.19187891350372918
2020-08-15,0.0,7.320260687114288,0.1887160917547165
2020-08-16,0.0,6.417107152191343,
2020-08-17,0.0,4.994130500815362,0.26715931169685536
2020-08-18,0.0,6.076859266315549,
2020-08-19,0.0,5.425674423309213,
2020-08-20,1.8677451754280179,6.131402650367943,0.27942802501871733
2020-08-21,2.662354186628147,4.332851798352735,
2020-08-22,0.0,5.909246277122486,0.28460204321532157
2020-08-23,0.0,7.3065120415056555,0.2717321528494047
2020-08-24,0.0,5.4017954918749815,
2020-08-25,0.0,6.009287261806437,0.2173221721292568
2020-08-26,0.0,6.7226531372164215,
2020-08-27,0.0,7.634697399911248,
2020-08-28,0.0,7.965658107553139,0.2227704260695503
2020-08-29,0.0,7.2676266754712255,
2020-08-30,0.0,7.688962854610672,0.2257476522849798
2020-08-31,0.0,7.018724921755321,0.21742200122859884
2020-09-01,0.0,8.029479606022074,
2020-09-02,0.0,5.130035528726401,0.26290529731259915
2020-09-03,0.0,4.552848201705468,
2020-09-04,0.0,4.552501824838248,
2020-09-05,0.0,5.3235053331192255,0.2731277529171805
2020-09-06,0.0,8.55935112342668,
2020-09-07,0.0,8.720821137676875,0.19011868364026663
2020-09-08,0.0,8.569640888074348,0.250579329485306
2020-09-09,0.0,6.580536882068136,
2020-09-10,0.0,4.379306398122972,0.3019612159653012
2020-09-11,0.0,3.8179228816465276,
2020-09-12,0.0,3.956954027630317,
2020-09-13,0.0,4.012591145354121,0.2473267823727954
2020-09-14,0.0,4.764017512448027,
2020-09-15,0.0,4.366232229200455,0.20972647604790665
2020-09-16,2.1187249480825123,4.17746076503897,0.241807702224852
2020-09-17,0.7506471041819498,3.7482865003178354,
2020-09-18,27.7595786653728,2.442061582686821,0.3990805863318678
2020-09-19,0.9193583723297529,3.2071409162013067,
2020-09-20,0.0,4.468916365929082,
2020-09-21,0.4018228233208242,3.2353536187841927,0.40957575749294045
2020-09-22,0.0,3.172256664120712,
2020-09-23,30.163584505429558,4.278358520533194,0.25208491494150687
2020-09-24,0.11704794063517707,2.4296709861018306,0.6109922310277032
2020-09-25,10.81131065574129,1.68053225839916,
2020-09-26,0.5451285084081402,2.487345049644621,0.484404048327453
2020-09-27,0.005541378157529092,4.9388170035442585,
2020-09-28,0.0,6.720429220470775,
2020-09-29,0.0,5.230582362450348,
