date,pr,eto,soil_moisture_am
2020-04-01,0.0,5.398913675231657,0.18030195545267175
2020-04-02,0.0,4.547570026165265,0.11627871018287395
2020-04-03,0.0,4.105487783545422,
2020-04-04,0.0,4.900194975526119,0.09503327538142564
2020-04-05,0.0,4.995839451113569,0.07578918374956674
2020-04-06,0.0,4.916442016025369,
2020-04-07,0.0,4.6584609771275325,0.09648619106727535
2020-04-08,4.494406980246411,5.041904558613927,
2020-04-09,0.0,3.133593684930014,0.18622506382288756
2020-04-10,0.0,3.457722796769078,0.1308787737361509
2020-04-11,0.03201115001998656,3.9376235189736226,
2020-04-12,8.843209347245468,3.4917748863864704,0.10487068508784629
2020-04-13,1.7122426991426485,3.318717850128011,0.2269612294104365
2020-04-14,0.009988360977183563,3.905499084385493,
2020-04-15,0.0028608184346457107,4.422534316094165,0.13486440028874475
2020-04-16,0.0024789676288077232,5.383942824995986,
2020-04-17,0.8100404305964584,4.817088358855798,0.20506382374851792
2020-04-18,0.14153189688676332,3.855448029326194,0.128794318360046
2020-04-19,0.0,4.415464935676243,
2020-04-20,0.23049395695057293,4.902008283842257,0.09984355296458544
2020-04-21,0.25650575857347524,3.917719300827502,0.08497619965381746
2020-04-22,0.005285673560946632,5.5923374455942785,
2020-04-23,0.0,6.297339301633937,0.09256746301968037
2020-04-24,0.0,5.913924312801872,
2020-04-25,0.0,5.319309976826713,0.1574256683205381
2020-04-26,0.0,7.2503757477390876,0.07253231441754705
2020-04-27,0.0,6.93324958622811,
2020-04-28,0.0,6.4772819657346385,0.06985073375959813
2020-04-29,0.0,6.34632036314577,0.05595570922586657
2020-04-30,0.0,7.727013437399182,
2020-05-01,0.0,7.949930611383502,0.07041210713712259
2020-05-02,0.0,7.496824725609166,
2020-05-03,0.0,7.516692199495158,0.13803111016750336
2020-05-04,0.0,6.165028943351833,0.0719623085866601
2020-05-05,0.0,6.704712861076752,
2020-05-06,0.0,7.554000246849051,0.06772098535393263
2020-05-07,0.0,6.877667851281752,0.06268637244571858
2020-05-08,0.0,6.791731978245617,
2020-05-09,0.0,7.454767027721485,0.06093866629510047
2020-05-10,6.01399269839532,7.051096504696403,
2020-05-11,0.26931818489042814,7.3899024241326785,0.28568047285079956
2020-05-12,0.0,7.970655776682628,0.140825562186087
2020-05-13,0.0,6.642125116165368,
2020-05-14,0.0,6.085850043009768,0.08146864805760962
2020-05-15,0.0,5.916466540354757,0.0532352948929537
2020-05-16,0.0,6.12931058874787,
2020-05-17,0.0,7.672299521602099,0.06172730115288021
2020-05-18,0.0,8.31582849173533,
2020-05-19,0.0,6.763156509376045,
2020-05-20,0.0,5.585181297687674,0.0565956503744366
2020-05-21,0.0,5.737256977961829,
2020-05-22,0.0,7.6298221344750345,0.0558374299138558
2020-05-23,0.0,6.727643405788427,0.0545008503642245
2020-05-24,0.0022676222651337604,6.486310522199737,
2020-05-25,0.0,6.925968912743591,0.057074352172187016
2020-05-26,0.0,6.876175147318854,
2020-05-27,0.0,7.407463476469556,
2020-05-28,0.0026790820275764495,7.022089149947457,0.05885771592377761
2020-05-29,0.0,7.451047526595349,
2020-05-30,0.0,9.586393268807672,0.06768282539387925
2020-05-31,0.0,8.960643853236093,0.06111970425330781
2020-06-01,0.0,8.066633014967948,
2020-06-02,0.0,5.824676369876827,0.06195229963307957
2020-06-03,0.0,6.2958670481741255,
2020-06-04,0.0,7.961877229604557,
2020-06-05,0.0,9.478502003145428,0.06663867973708901
2020-06-06,0.0,7.833071969375885,
2020-06-07,0.0,7.895276928594533,0.06284856243921823
2020-06-08,0.0,6.215494562011329,0.048212782768938804
2020-06-09,0.0,6.769703067518436,
2020-06-10,0.0,7.221610280800069,0.04976811128125576
2020-06-11,0.0,8.323451185678238,
2020-06-12,0.0,9.758016795998333,
2020-06-13,0.0,9.6115677885825,
2020-06-14,0.0,8.420007379695909,
2020-06-15,0.0,8.826183338098296,0.05911406697657462
2020-06-16,0.0,9.956338313614577,0.052341379527244714
2020-06-17,0.0,8.360893983131314,
2020-06-18,0.0,6.916283800585794,0.0623740435956833
2020-06-19,0.0,6.705553169238025,
2020-06-20,0.0,6.553279443240132,
2020-06-21,0.0,7.970220819988313,0.05908489827576936
2020-06-22,0.0,8.284659612512783,
2020-06-23,0.0,7.770963006069055,0.062444941579710124
2020-06-24,0.0,8.268320694026592,0.06159700821561356
2020-06-25,0.0,8.88184366926866,
2020-06-26,0.0,8.343359424915421,0.06359236069445949
2020-06-27,0.0,8.257392020063115,
2020-06-28,0.0,10.15304971154118,
2020-06-29,0.0,7.493853666964853,0.06308046849019279
2020-06-30,0.0,6.189092731257723,
2020-07-01,0.0,7.971565402275618,0.05535748653371872
2020-07-02,0.0,7.7922670850954,0.05238040319606847
2020-07-03,3.2708803042808983,5.961805753124448,
2020-07-04,0.0,6.862867583833586,0.1507446446546462
2020-07-05,0.0,7.383662096378923,
2020-07-06,0.0,8.505104975773216,
2020-07-07,0.0,9.763304487529227,0.07127569566912816
2020-07-08,0.0,9.405357194260374,
2020-07-09,0.0,9.270485167175028,0.06631061873105626
2020-07-10,0.0031109612925296266,7.714079525797311,0.059658523948524396
2020-07-11,0.6780578672130065,6.965101507572162,
