date,pr,eto,soil_moisture_am
2020-06-14,0.3739495873741689,8.602258329548457,
2020-06-15,1.4108581510963918,7.579211662773068,0.07772007047810782
2020-06-16,0.07747900868203343,8.754774759932072,
2020-06-17,0.0,9.540303038387767,0.08857837056422176
2020-06-18,0.0,8.652479835276635,0.06580143865442674
2020-06-19,0.0,8.672156977364338,
2020-06-20,0.0,8.343115273243933,0.061852929573722105
2020-06-21,0.0,9.133848923739478,
2020-06-22,0.0,9.598829633694212,
2020-06-23,0.0,10.249609318476079,0.06471835222136461
2020-06-24,0.0,10.11203853546675,
2020-06-25,0.0,9.675804697575925,0.06328391982336376
2020-06-26,0.0,9.97370389329899,0.0652467641261011
2020-06-27,1.6281962145438165,8.587759072615688,
2020-06-28,0.0,9.24514028683799,0.109567630455875
2020-06-29,0.0,9.74819571803796,
2020-06-30,0.0,8.400051598975962,
2020-07-01,0.29212148713006797,7.626432795167431,0.06155594644389574
2020-07-02,0.3913417999284729,6.05908470506209,
2020-07-03,0.0,7.405776877459184,0.08862728032686598
2020-07-04,0.030801846070693494,8.816155254070273,0.07040126097511325
2020-07-05,0.0,9.474205311212513,
2020-07-06,0.0,8.641879057575986,0.06650567311517014
2020-07-07,0.0,8.792617913581335,
2020-07-08,0.0,9.116169339686124,
2020-07-09,0.0,9.614902379527722,0.06521991942304779
2020-07-10,0.37930744620022433,9.14315692137261,
2020-07-11,1.3294615472478117,8.687203460513123,0.06928094906674187
2020-07-12,0.08200719689831931,8.198872112694001,0.09780393307004538
2020-07-13,0.025199087643252363,9.609990995406594,
2020-07-14,0.24952852524947075,8.261432095430667,0.10303644212013711
2020-07-15,3.026140381641289,6.760246732624852,
2020-07-16,2.229013402532082,6.8288693008114,
2020-07-17,0.0,7.606474919699199,0.12380609107139857
2020-07-18,0.005861822012764731,7.918404342698269,
2020-07-19,0.13952335831774376,7.951191249933462,0.07676308654684459
2020-07-20,0.0,9.360334215474957,0.06831961620711242
2020-07-21,1.632465348252412,7.673815496250993,
2020-07-22,5.657218781213622,4.83525923768727,0.1031571995607459
2020-07-23,8.432145503835804,4.436260490803248,
2020-07-24,6.565292224238336,3.5027788745614985,
2020-07-25,1.2977942149591144,4.390091474900226,0.2339300646380982
2020-07-26,3.9390318456818263,5.340188963308695,
2020-07-27,0.36713814382793486,5.62952899224247,0.17286821819246279
2020-07-28,0.3189207669359937,6.039549197560229,0.15433957695431727
2020-07-29,0.04188408047371939,7.688901170943238,
2020-07-30,0.0,9.509685275333174,0.10437865526960695
2020-07-31,1.134334599284457,7.769312293914322,
2020-08-01,4.328536083168838,7.98789237928791,
2020-08-02,0.5245785028279607,7.208429108726712,0.17288858123922035
2020-08-03,0.1036652011361644,7.964841587836145,
2020-08-04,0.08371817980368274,7.915159002059654,0.09214531522261225
2020-08-05,0.0,7.489570025998593,0.08463643428062849
2020-08-06,0.21092646363137063,7.922727586173479,
2020-08-07,0.028242036768518393,6.9363154562317515,0.07809061839815126
2020-08-08,0.5248708933751718,7.009055549123202,
2020-08-09,0.027108323727685357,7.624328616284123,
2020-08-10,0.0,8.83586316391196,0.08406069380217919
2020-08-11,0.03600559764650048,8.449316861469649,
2020-08-12,0.499528524862692,7.407052195391528,0.06412260883936077
2020-08-13,0.9424513606614021,6.619771245653018,0.09411073905504833
2020-08-14,0.3677878831548602,6.745644270190078,
2020-08-15,0.8218729156530588,8.010751500060428,0.08672090268548759
2020-08-16,0.4005397858651011,6.478957573827007,
2020-08-17,0.047301080831335614,8.125120816986419,
2020-08-18,0.0,6.925636399702661,0.09278647137867141
2020-08-19,0.0,6.378744359177207,
2020-08-20,3.8283703260599875,8.455292960031818,0.06677765084228982
2020-08-21,1.4944438990158357,7.923719668585384,0.16054900962843005
2020-08-22,4.189036926103197,7.333853117977638,
2020-08-23,0.0,6.368712502829981,0.18500290988687154
2020-08-24,0.23682027131191943,6.09765423707417,
2020-08-25,0.0,6.2383088487379545,
2020-08-26,0.0,5.92040014961283,0.08660449388775965
2020-08-27,0.0,7.0560100898414735,
2020-08-28,0.2865745402516567,7.955252897623428,0.07350012623513157
2020-08-29,4.362048515493148,6.662729901281115,0.08424028808179775
2020-08-30,0.436279653954477,5.049097861025662,
2020-08-31,2.6033211606410083,5.231117538844651,0.1246871535401773
2020-09-01,1.3126257906059546,5.8521599641374396,
2020-09-02,0.0,6.83714601540111,
2020-09-03,0.0,6.78147740249997,0.0903949315391464
2020-09-04,0.0,7.287265921964116,
2020-09-05,0.0,8.467691246500085,0.07168315246758065
2020-09-06,0.03494685474650615,6.28504098767712,0.07657501702465631
2020-09-07,0.0,8.93155742565441,
2020-09-08,5.495914962459477,7.235708241460804,0.08107465061896703
2020-09-09,4.363487108023576,5.0906645726572926,
2020-09-10,0.0,5.282867676907027,
2020-09-11,0.0,4.958213377408819,0.1209575392322732
2020-09-12,0.0,4.999036245261544,
2020-09-13,0.0,4.678426937247919,0.12648494152313108
2020-09-14,0.0,5.345621768973533,0.09398790060685397
2020-09-15,0.0,5.1302762115127205,
2020-09-16,0.0,5.230676902225457,0.08375362902293834
2020-09-17,0.0,5.933608190911336,
2020-09-18,0.0,6.604908052816496,
2020-09-19,0.0,6.500394002653734,0.07887085739190018
2020-09-20,0.0,5.22478089627466,
2020-09-21,0.08300346548789568,4.950189069789296,0.07817326912790441
2020-09-22,0.0,6.623269857699977,0.0776889429479941
2020-09-23,0.0,6.617584626737889,
2020-09-24,0.0,5.6803653320916,0.07837709060824304
2020-09-25,0.0,6.864257648708375,
2020-09-26,0.0,7.1555369235063795,
2020-09-27,0.0,7.213879442987135,0.07808612935730623
2020-09-28,0.0,5.5389610890720595,
2020-09-29,0.0,5.898922071526183,0.07719286804288492
