date,pr,eto,soil_moisture_am
2020-07-02,0.0,7.694679773487331,0.14811327808721056
2020-07-03,0.0,7.469788665587202,
2020-07-04,0.0,8.591455253426009,
2020-07-05,0.0,9.726274109117078,
2020-07-06,0.0,9.45830922840874,
2020-07-07,0.0,8.748532532954565,0.16017274082174918
2020-07-08,0.0,8.099094391905744,0.1514213317276344
2020-07-09,0.0,8.246835763673278,
2020-07-10,0.0,8.040163184133705,0.16048760824805305
2020-07-11,0.0,8.158647336245739,
2020-07-12,0.0,8.229897209181303,
2020-07-13,0.0,8.85679954561059,0.1659180748217924
2020-07-14,0.0,8.113502524210062,
2020-07-15,0.0,7.334064080749736,0.15676832219792744
2020-07-16,0.0,7.4828925295152535,0.15103516649040916
2020-07-17,0.0,7.6068780328916485,
2020-07-18,0.0,7.669450528955693,0.15757846249726373
2020-07-19,0.0,7.9609783106955945,
2020-07-20,0.0,8.165404653318841,
2020-07-21,0.0,7.400646167446451,0.16119791636252462
2020-07-22,0.0,8.009498783470928,
2020-07-23,0.0,6.776956448808386,0.15753736240240404
2020-07-24,0.0,7.154396167815021,0.15525825975309823
2020-07-25,0.0,7.566274122339516,
2020-07-26,0.0,7.64663038219231,0.1594027957226631
2020-07-27,0.0,7.818472212754588,
2020-07-28,0.0,8.044667802801456,
2020-07-29,0.0,7.74814005289677,0.16488982451998674
2020-07-30,0.0,7.7661050285118245,
2020-07-31,0.0,7.635048271607664,0.1689533822778343
2020-08-01,0.0,8.490833186872917,0.16481241433552785
2020-08-02,0.0,9.0188768543483,
2020-08-03,0.0,8.757940846595215,0.1718149320280927
2020-08-04,0.0,8.223719829522471,
2020-08-05,0.0,7.4518901038285055,
2020-08-06,0.0,6.396902191926893,0.16556013192135652
2020-08-07,0.0,6.465549553880371,
2020-08-08,0.0,6.786509689155987,0.1519302826824684
2020-08-09,0.0,7.130326064427697,0.15265789697675605
2020-08-10,0.0,7.74434188137884,
2020-08-11,0.0,7.38253015584992,0.16274162679370766
2020-08-12,0.0,7.24315221252073,
2020-08-13,0.0,6.6218840793711,
2020-08-14,0.0,7.613918984569793,0.16476134462417039
2020-08-15,0.0,6.779070079499396,
2020-08-16,0.0,8.721823709598489,0.17085712406298395
2020-08-17,0.0,6.8492330901288785,0.16158281599445917
2020-08-18,0.0,7.893804417485779,
2020-08-19,0.0,8.629716232087882,0.16703495869170068
2020-08-20,0.0,8.574969806532932,
2020-08-21,0.0,7.6786171472015035,
2020-08-22,0.0,7.317210125462446,0.16469539810277994
2020-08-23,0.0,6.537578452497289,
2020-08-24,0.0,7.142789838049148,0.1540744984315502
2020-08-25,0.0,6.647216089336195,0.1523905284666785
2020-08-26,0.0,6.3858454569526355,
2020-08-27,0.0,6.7596014692011686,0.16302679940374293
2020-08-28,0.0,6.46760870454392,
2020-08-29,0.0,7.288852570252718,
2020-08-30,0.0,6.586050710816314,0.15748305903108806
2020-08-31,0.0,6.715495212066579,
2020-09-01,0.0,6.47484293214365,0.1603407011641829
2020-09-02,0.0,6.354589439014307,0.1534177082388298
2020-09-03,0.0,6.7202476314876405,
2020-09-04,0.0,7.339118356290072,0.15675132053449825
2020-09-05,0.0,5.9447041395205815,
2020-09-06,0.0,6.8327053898198615,
2020-09-07,0.0,9.830930013011624,0.15323254045476953
2020-09-08,0.0,8.44018133043667,
2020-09-09,0.0,5.9130917671222045,0.1556381935334724
2020-09-10,0.0,5.471111103071684,0.15941629609731955
2020-09-11,0.0,4.491841762653296,
2020-09-12,0.0,4.404172616419587,0.1591614670007702
2020-09-13,0.0,5.183526476800155,
2020-09-14,0.0,6.221340690027691,
2020-09-15,0.0,5.6520169459679295,0.1520538260683346
2020-09-16,0.0,5.834818766773613,
2020-09-17,0.0,4.865440883267907,0.14704184548182483
2020-09-18,0.0,5.858695691104098,0.14446544566412195
2020-09-19,0.0,5.096334440120754,
2020-09-20,0.0,4.635748719132468,0.1552663907048783
2020-09-21,0.0,5.323272933591394,
2020-09-22,0.0,5.82387672737601,
2020-09-23,0.0,5.749390193460069,0.15273173139003168
2020-09-24,0.0,5.702028964567878,
2020-09-25,0.0,4.951817656715136,0.15090159843653303
2020-09-26,0.0,5.323605179671507,0.15080195427264861
2020-09-27,0.0,4.594317601613955,
2020-09-28,0.0,3.6952536038730464,0.1517567081457895
2020-09-29,0.0,4.698689533777284,
